Path;Validity
Data\CrossCultureResearchRawData\ISR17\Simulator outputs\csv\CSVScenario-CP2_Session-ISR17_2022-06-09-14-37-00.csv;True
Data\CrossCultureResearchRawData\ISR18\Simulator outputs\csv\CSVScenario-CP2_Session-ISR18_2022-06-12-10-31-55.csv;True
Data\CrossCultureResearchRawData\ISR19\Simulator outputs\csv\CSVScenario-CP2_Session-ISR19_2022-06-12-14-46-39.csv;True
Data\CrossCultureResearchRawData\ISR20\Simulator outputs\csv\CSVScenario-CP2_Session-isr20_2022-06-13-11-45-03.csv;False
Data\CrossCultureResearchRawData\ISR22\Simulator outputs\csv\CSVScenario-CP2_Session-ISR22_2022-06-13-17-22-51.csv;True
Data\CrossCultureResearchRawData\ISR22\Simulator outputs\csv\CSVScenario-CP2_Session-ISR22_2022-06-13-17-24-39.csv;False
Data\CrossCultureResearchRawData\ISR23\Simulator outputs\csv\CSVScenario-CP2_Session-ISR23_2022-06-15-10-59-52.csv;False
Data\CrossCultureResearchRawData\ISR24\Simulator outputs\csv\CSVScenario-CP2_Session-ISR24_2022-06-15-12-10-15.csv;True
Data\CrossCultureResearchRawData\ISR25\Simulator outputs\csv\CSVScenario-CP2_Session-ISR25_2022-06-16-12-51-26.csv;True
Data\CrossCultureResearchRawData\ISR26\Simulator outputs\csv\CSVScenario-CP2_Session-ISR26_2022-06-16-15-26-43.csv;True
Data\CrossCultureResearchRawData\ISR27\Simulator outputs\csv\CSVScenario-CP2_Session-isr27_2022-06-26-11-35-21.csv;True
Data\CrossCultureResearchRawData\ISR28\Simulator outputs\csv\CSVScenario-CP2_Session-ISR28_2022-06-26-14-51-14.csv;True
Data\CrossCultureResearchRawData\ISR29\Simulator outputs\csv\CSVScenario-CP2_Session-ISR29_2022-06-26-18-05-11.csv;True
Data\CrossCultureResearchRawData\ISR30\Simulator outputs\csv\CSVScenario-CP2_Session-ISR30_2022-06-27-13-25-33.csv;True
Data\CrossCultureResearchRawData\ISR31\Simulator outputs\csv\CSVScenario-CP2_Session-ISR31_2022-06-27-15-00-55.csv;True
Data\CrossCultureResearchRawData\ISR32\Simulator outputs\csv\CSVScenario-CP2_Session-ISR32_2022-06-27-16-41-42.csv;True
Data\CrossCultureResearchRawData\ISR33\Simulator outputs\csv\CSVScenario-CP2_Session-ISR33_2022-06-27-18-07-13.csv;True
Data\CrossCultureResearchRawData\ISR34\Simulator outputs\csv\CSVScenario-CP2_Session-ISR34_2022-07-31-10-25-58.csv;True
Data\CrossCultureResearchRawData\ISR35\Simulator outputs\csv\CSVScenario-CP2_Session-ISR35_2022-07-31-12-35-20.csv;True
Data\CrossCultureResearchRawData\ISR36\Simulator outputs\csv\CSVScenario-CP2_Session-ISR36_2022-08-10-10-19-49.csv;True
Data\CrossCultureResearchRawData\ISR37\Simulator outputs\csv\CSVScenario-CP2_Session-ISR37_2022-08-10-12-23-26.csv;True
Data\CrossCultureResearchRawData\ISR37\Simulator outputs\csv\CSVScenario-CP2_Session-ISR37_2022-08-10-12-24-44.csv;False
Data\CrossCultureResearchRawData\ISR38\Simulator outputs\csv\CSVScenario-CP2_Session-ISR38_2022-08-14-10-06-19.csv;False
Data\CrossCultureResearchRawData\ISR39\Simulator outputs\csv\CSVScenario-CP2_Session-ISR39_2022-08-14-12-01-54.csv;True
Data\CrossCultureResearchRawData\ISR41\Simulator outputs\csv\CSVScenario-CP2_Session-ISR41_2022-08-21-11-26-25.csv;True
Data\CrossCultureResearchRawData\ISR42\Simulator outputs\csv\CSVScenario-CP2_Session-ISR42_2022-08-21-12-58-33.csv;True
Data\CrossCultureResearchRawData\ITH1\csv\CSVScenario-CP2_Session-ITH1_2022-11-04-15-19-02.csv;True
Data\CrossCultureResearchRawData\ITH10\csv\CSVScenario-CP2_Session-ITH10_2023-02-03-16-26-35.csv;True
Data\CrossCultureResearchRawData\ITH11\csv\CSVScenario-CP2_Session-ITH11_2023-04-11-10-24-46.csv;True
Data\CrossCultureResearchRawData\ITH2\csv\CSVScenario-CP2_Session-ITH2_2022-11-09-12-20-41.csv;True
Data\CrossCultureResearchRawData\ITH3\csv\CSVScenario-CP2_Session-ITH3_2022-11-09-17-20-01.csv;True
Data\CrossCultureResearchRawData\ITH4\csv\CSVScenario-CP2_Session-ITH4_2022-11-09-18-30-43.csv;True
Data\CrossCultureResearchRawData\ITH5\csv\CSVScenario-CP2_Session-ITH5_2022-11-11-12-40-35.csv;True
Data\CrossCultureResearchRawData\ITH6\csv\CSVScenario-CP2_Session-ITH6_2022-11-11-15-54-44.csv;True
Data\CrossCultureResearchRawData\ITH7\csv\CSVScenario-CP2_Session-ITH7_2022-11-11-17-49-21.csv;True
Data\CrossCultureResearchRawData\ITH8\csv\CSVScenario-CP2_Session-ITH8_2022-11-18-16-41-46.csv;True
Data\CrossCultureResearchRawData\ITH9\csv\CSVScenario-CP2_Session-ITH9_2022-12-09-17-44-39.csv;True
Data\CrossCultureResearchRawData\NYC1\DataLogs\csv\CSVScenario-CP2_Session-NYC1_2022-07-28-12-20-25.csv;False
Data\CrossCultureResearchRawData\NYC10\csv\CSVScenario-CP2_Session-NYC10_2022-09-14-12-07-10.csv;True
Data\CrossCultureResearchRawData\NYC10\csv\CSVScenario-CP2_Session-NYC10_2022-09-14-12-08-47.csv;False
Data\CrossCultureResearchRawData\NYC11\csv\CSVScenario-CP2_Session-NYC11_2022-09-14-16-33-14.csv;True
Data\CrossCultureResearchRawData\NYC12\csv\CSVScenario-CP2_Session-NYC12_2022-09-15-09-52-00.csv;True
Data\CrossCultureResearchRawData\NYC13\csv\CSVScenario-CP2_Session-NYC13_2022-09-15-11-21-14.csv;True
Data\CrossCultureResearchRawData\NYC14\csv\CSVScenario-CP2_Session-NYC14_2022-09-15-15-15-59.csv;False
Data\CrossCultureResearchRawData\NYC15\csv\CSVScenario-CP2_Session-NYC15_2022-09-16-09-46-36.csv;True
Data\CrossCultureResearchRawData\NYC16\csv\CSVScenario-CP2_Session-NYC16_2022-09-16-15-33-07.csv;True
Data\CrossCultureResearchRawData\NYC17\csv\CSVScenario-CP2_Session-NYC17_2022-09-16-17-21-48.csv;True
Data\CrossCultureResearchRawData\NYC18\csv\CSVScenario-CP2_Session-NYC18_2022-09-19-11-36-20.csv;True
Data\CrossCultureResearchRawData\NYC19\csv\CSVScenario-CP2_Session-NYC19_2022-09-19-13-38-21.csv;True
Data\CrossCultureResearchRawData\NYC2\csv\CSVScenario-CP2_Session-NYC2_2022-08-09-14-45-43.csv;True
Data\CrossCultureResearchRawData\NYC20\csv\CSVScenario-CP2_Session-NYC20_2022-09-19-15-21-22.csv;True
Data\CrossCultureResearchRawData\NYC21\csv\CSVScenario-CP2_Session-NYC21_2022-09-19-17-22-49.csv;True
Data\CrossCultureResearchRawData\NYC22\csv\CSVScenario-CP2_Session-NYC22_2022-09-21-13-12-20.csv;True
Data\CrossCultureResearchRawData\NYC23\csv\CSVScenario-CP2_Session-NYC23_2022-09-21-14-34-49.csv;True
Data\CrossCultureResearchRawData\NYC24\csv\CSVScenario-CP2_Session-NYC24_2022-10-06-11-36-24.csv;False
Data\CrossCultureResearchRawData\NYC25\csv\CSVScenario-CP2_Session-NYC25_2022-10-07-10-50-19.csv;True
Data\CrossCultureResearchRawData\NYC26\csv\CSVScenario-CP2_Session-NYC26_2022-10-07-15-48-45.csv;True
Data\CrossCultureResearchRawData\NYC27\csv\CSVScenario-CP2_Session-NYC27_2022-10-25-16-17-45.csv;False
Data\CrossCultureResearchRawData\NYC28\csv\CSVScenario-CP2_Session-NYC28_2022-10-28-09-58-24.csv;True
Data\CrossCultureResearchRawData\NYC29\csv\CSVScenario-CP2_Session-NYC29_2022-11-09-11-29-31.csv;True
Data\CrossCultureResearchRawData\NYC29\csv\CSVScenario-CP2_Session-NYC29_2022-11-11-11-05-39.csv;False
Data\CrossCultureResearchRawData\NYC3\csv\CSVScenario-CP2_Session-NYC3_2022-08-09-15-46-27.csv;True
Data\CrossCultureResearchRawData\NYC30b\csv\CSVScenario-CP2_Session-NYC30b_2022-11-17-10-26-10.csv;True
Data\CrossCultureResearchRawData\NYC32\csv\CSVScenario-CP2_Session-NYC32_2022-11-17-15-16-01.csv;False
Data\CrossCultureResearchRawData\NYC33\csv\CSVScenario-CP2_Session-NYC33_2022-11-17-17-13-51.csv;False
Data\CrossCultureResearchRawData\NYC34\csv\CSVScenario-CP2_Session-NYC34_2022-11-21-10-13-31.csv;True
Data\CrossCultureResearchRawData\NYC35\csv\CSVScenario-CP2_Session-NYC35_2022-11-21-15-29-07.csv;True
Data\CrossCultureResearchRawData\NYC36\csv\CSVScenario-CP2_Session-NYC36_2022-11-21-16-57-32.csv;False
Data\CrossCultureResearchRawData\NYC37\csv\CSVScenario-CP2_Session-NYC37_2022-11-23-15-10-04.csv;False
Data\CrossCultureResearchRawData\NYC37\csv\CSVScenario-CP2_Session-NYC37_2022-11-23-15-10-19.csv;True
Data\CrossCultureResearchRawData\NYC38\csv\CSVScenario-CP2_Session-NYC38_2022-11-23-16-47-13.csv;True
Data\CrossCultureResearchRawData\NYC39\csv\CSVScenario-CP2_Session-NYC39_2022-11-25-09-55-30.csv;False
Data\CrossCultureResearchRawData\NYC4\csv\CSVScenario-CP2_Session-NYC4_2022-08-12-14-04-18.csv;True
Data\CrossCultureResearchRawData\NYC40\csv\CSVScenario-CP2_Session-NYC40_2022-11-29-15-42-26.csv;True
Data\CrossCultureResearchRawData\NYC41\csv\CSVScenario-CP2_Session-NYC41_2022-12-02-10-57-36.csv;True
Data\CrossCultureResearchRawData\NYC42\csv\CSVScenario-CP2_Session-NYC42_2022-12-02-16-10-14.csv;False
Data\CrossCultureResearchRawData\NYC5\csv\CSVScenario-CP2_Session-NYC5_2022-08-16-11-42-28.csv;False
Data\CrossCultureResearchRawData\NYC6\csv\CSVScenario-CP2_Session-nyc6parent_2022-09-09-19-46-02.csv;True
Data\CrossCultureResearchRawData\NYC7\csv\CSVScenario-CP2_Session-NYC7_2022-09-12-10-22-16.csv;True
Data\CrossCultureResearchRawData\NYC8\csv\CSVScenario-CP2_Session-NYC8_2022-09-12-11-58-54.csv;True
Data\CrossCultureResearchRawData\NYC9\csv\CSVScenario-CP2_Session-NYC9_2022-09-13-11-54-22.csv;True
Data\CrossCultureResearchRawData\Pilot Study Data\Pilot 5 - Ithaca\csv\CSVScenario-CP2_Session-Pilot5_2022-04-20-16-43-05.csv;True
Data\CrossCultureResearchRawData\Pilot Study Data\Pilot 6\csv\CSVScenario-CP2_Session-Unnamed_20220426T151536_2022-04-26-15-46-40.csv;True
Data\CrossCultureResearchRawData\Pilot Study Data\Pilot 7 - Ithaca\csv\CSVScenario-CP2_Session-ir7CornellIthaca_2022-05-05-17-33-42.csv;True
Data\CrossCultureResearchRawData\Pilot Study Data\Pilot 8 - Ithaca\csv\CSVScenario-CP2_Session-Pilot8_2022-05-13-13-45-38.csv;True
Data\CrossCultureResearchRawData\Pilot Study Data\Pilot 9 - Ithaca\csv\CSVScenario-CP2_Session-Unnamed_20220519T101722_2022-05-19-10-50-37.csv;True
Data\CrossCultureResearchRawData\Pilot Study Data\test-runs\22\csv\CSVScenario-CP2_Session-22_2022-05-18-18-18-25.csv;False
Data\CrossCultureResearchRawData\Pilot Study Data\test-runs\33\csv\CSVScenario-CP2_Session-33_2022-05-15-18-27-15.csv;False
Data\CrossCultureResearchRawData\Pilot Study Data\test-runs\33\csv\CSVScenario-CP2_Session-33_2022-05-15-18-29-13.csv;False
Data\CrossCultureResearchRawData\Pilot Study Data\test-runs\5th\csv\CSVScenario-CP2_Session-5th_2022-05-18-12-06-19.csv;False
Data\CrossCultureResearchRawData\Pilot Study Data\test-runs\7th\csv\CSVScenario-CP2_Session-7th_2022-05-18-12-34-24.csv;True
Data\CrossCultureResearchRawData\Pilot Study Data\test-runs\8th\csv\CSVScenario-CP2_Session-8th_2022-05-18-14-04-41.csv;True
Data\CrossCultureResearchRawData\Pilot Study Data\test-runs\fdx\csv\CSVScenario-CP2_Session-fdx_2022-05-17-17-44-21.csv;False
Data\CrossCultureResearchRawData\Pilot Study Data\test-runs\fdx\csv\CSVScenario-CP2_Session-fdx_2022-05-17-17-46-58.csv;False
Data\CrossCultureResearchRawData\Pilot Study Data\test-runs\fdx\csv\CSVScenario-CP2_Session-fdx_2022-05-17-17-47-37.csv;False
Data\CrossCultureResearchRawData\Pilot Study Data\test-runs\hope\csv\CSVScenario-CP2_Session-hope_2022-05-17-15-05-51.csv;False
