Path;Validity
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ISR18\Simulator outputs\csv\CSVScenario-CP3_Session-ISR18_2022-06-12-10-19-58.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ISR19\Simulator outputs\csv\CSVScenario-CP3_Session-ISR19_2022-06-12-14-34-18.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ISR20\Simulator outputs\csv\CSVScenario-CP3_Session-isr20_2022-06-13-11-38-31.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ISR22\Simulator outputs\csv\CSVScenario-CP3_Session-ISR22_2022-06-13-17-35-09.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ISR23\Simulator outputs\csv\CSVScenario-CP3_Session-ISR23_2022-06-15-11-11-39.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ISR24\Simulator outputs\csv\CSVScenario-CP3_Session-ISR24_2022-06-15-12-21-18.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ISR25\Simulator outputs\csv\CSVScenario-CP3_Session-ISR25_2022-06-16-12-59-35.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ISR26\Simulator outputs\csv\CSVScenario-CP3_Session-ISR26_2022-06-16-15-39-09.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ISR27\Simulator outputs\csv\CSVScenario-CP3_Session-isr27_2022-06-26-11-39-38.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ISR28\Simulator outputs\csv\CSVScenario-CP3_Session-ISR28_2022-06-26-14-37-19.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ISR29\Simulator outputs\csv\CSVScenario-CP3_Session-ISR29_2022-06-26-17-50-34.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ISR30\Simulator outputs\csv\CSVScenario-CP3_Session-ISR30_2022-06-27-13-14-46.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ISR31\Simulator outputs\csv\CSVScenario-CP3_Session-ISR31_2022-06-27-14-53-10.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ISR32\Simulator outputs\csv\CSVScenario-CP3_Session-ISR32_2022-06-27-16-36-14.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ISR33\Simulator outputs\csv\CSVScenario-CP3_Session-ISR33_2022-06-27-18-03-43.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ISR34\Simulator outputs\csv\CSVScenario-CP3_Session-ISR34_2022-07-31-10-39-30.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ISR35\Simulator outputs\csv\CSVScenario-CP3_Session-ISR35_2022-07-31-12-51-16.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ISR36\Simulator outputs\csv\CSVScenario-CP3_Session-ISR36_2022-08-10-10-32-17.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ISR37\Simulator outputs\csv\CSVScenario-CP3_Session-ISR37_2022-08-10-12-31-41.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ISR38\Simulator outputs\csv\CSVScenario-CP3_Session-ISR38_2022-08-14-10-15-01.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ISR39\Simulator outputs\csv\CSVScenario-CP3_Session-ISR39_2022-08-14-12-05-20.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ISR40\Simulator outputs\csv\CSVScenario-CP3_Session-ISR40_2022-08-21-09-21-19.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ISR40\Simulator outputs\csv\CSVScenario-CP3_Session-ISR40_2022-08-21-10-10-31.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ISR41\Simulator outputs\csv\CSVScenario-CP3_Session-ISR41_2022-08-21-11-13-18.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ISR42\Simulator outputs\csv\CSVScenario-CP3_Session-ISR42_2022-08-21-12-41-48.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ITH1\csv\CSVScenario-CP3_Session-ITH1_2022-11-04-15-28-15.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ITH10\csv\CSVScenario-CP3_Session-ITH10_2023-02-03-16-42-23.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ITH11\csv\CSVScenario-CP3_Session-ITH11_2023-04-11-10-34-25.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ITH2\csv\CSVScenario-CP3_Session-ITH2_2022-11-09-12-28-28.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ITH3\csv\CSVScenario-CP3_Session-ITH3_2022-11-09-17-23-43.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ITH4\csv\CSVScenario-CP3_Session-ITH4_2022-11-09-18-15-23.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ITH5\csv\CSVScenario-CP3_Session-ITH5_2022-11-11-12-25-34.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ITH6\csv\CSVScenario-CP3_Session-ITH6_2022-11-11-15-31-03.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ITH7\csv\CSVScenario-CP3_Session-ITH7_2022-11-11-17-41-28.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ITH8\csv\CSVScenario-CP3_Session-ITH8_2022-11-18-16-37-17.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ITH9\csv\CSVScenario-CP3_Session-ITH9_2022-12-09-17-41-31.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC1\DataLogs\csv\CSVScenario-CP3_Session-NYC1_2022-07-28-12-32-47.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC10\csv\CSVScenario-CP3_Session-NYC10_2022-09-14-12-23-53.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC11\csv\CSVScenario-CP3_Session-NYC11_2022-09-14-16-47-33.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC11\csv\CSVScenario-CP3_Session-NYC11_2022-09-14-16-48-57.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC12\csv\CSVScenario-CP3_Session-NYC12_2022-09-15-10-03-25.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC13\csv\CSVScenario-CP3_Session-NYC13_2022-09-15-11-31-42.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC14\csv\CSVScenario-CP3_Session-NYC14B_2022-09-15-15-32-22.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC15\csv\CSVScenario-CP3_Session-NYC15_2022-09-16-09-50-37.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC16\csv\CSVScenario-CP3_Session-NYC16_2022-09-16-15-19-26.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC17\csv\CSVScenario-CP3_Session-NYC17_2022-09-16-17-09-21.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC18\csv\CSVScenario-CP3_Session-NYC18_2022-09-19-11-20-00.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC18\csv\CSVScenario-CP3_Session-NYC18_2022-09-19-11-22-23.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC19\csv\CSVScenario-CP3_Session-NYC19_2022-09-19-13-30-56.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC2\csv\CSVScenario-CP3_Session-NYC2_2022-08-09-14-55-04.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC2\csv\CSVScenario-CP3_Session-NYC2_2022-08-09-14-56-56.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC20\csv\CSVScenario-CP3_Session-NYC20_2022-09-19-15-15-56.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC21\csv\CSVScenario-CP3_Session-NYC21_2022-09-19-17-19-28.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC22\csv\CSVScenario-CP3_Session-NYC22_2022-09-21-13-30-24.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC23\csv\CSVScenario-CP3_Session-NYC23_2022-09-21-14-46-08.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC24\csv\CSVScenario-CP3_Session-NYC24_2022-10-06-11-44-52.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC25\csv\CSVScenario-CP3_Session-NYC25_2022-10-07-10-59-13.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC26\csv\CSVScenario-CP3_Session-NYC26_2022-10-07-16-02-22.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC27\csv\CSVScenario-CP3_Session-NYC27_2022-10-25-16-20-38.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC28\csv\CSVScenario-CP3_Session-NYC28_2022-10-28-09-46-52.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC29\csv\CSVScenario-CP3_Session-NYC29_2022-11-09-11-18-10.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC29\csv\CSVScenario-CP3_Session-NYC29_2022-11-11-10-54-35.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC3\csv\CSVScenario-CP3_Session-NYC3_2022-08-09-15-50-22.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC30b\csv\CSVScenario-CP3_Session-NYC30b_2022-11-17-10-10-13.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC32\csv\CSVScenario-CP3_Session-NYC32_2022-11-17-15-10-13.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC33\csv\CSVScenario-CP3_Session-NYC33_2022-11-17-17-12-24.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC34\csv\CSVScenario-CP3_Session-NYC34_2022-11-21-10-33-04.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC35\csv\CSVScenario-CP3_Session-NYC35_2022-11-21-15-41-07.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC37\csv\CSVScenario-CP3_Session-NYC37_2022-11-23-15-29-55.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC38\csv\CSVScenario-CP3_Session-NYC38_2022-11-23-16-51-56.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC39\csv\CSVScenario-CP3_Session-NYC39_2022-11-25-09-38-15.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC4\csv\CSVScenario-CP3_Session-NYC4_2022-08-12-13-44-26.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC4\csv\CSVScenario-CP3_Session-NYC4_2022-08-12-13-46-02.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC40\csv\CSVScenario-CP3_Session-NYC40_2022-11-29-15-25-11.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC41\csv\CSVScenario-CP3_Session-NYC41_2022-12-02-10-10-30.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC42\csv\CSVScenario-CP3_Session-NYC42_2022-12-02-16-03-26.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC5\csv\CSVScenario-CP3_Session-NYC5_2022-08-16-11-26-08.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC6\csv\CSVScenario-CP3_Session-nyc6parent_2022-09-09-19-06-20.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC6\csv\CSVScenario-CP3_Session-nyc6parent_2022-09-09-19-19-47.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC7\csv\CSVScenario-CP3_Session-NYC7_2022-09-12-10-11-58.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC8\csv\CSVScenario-CP3_Session-NYC8_2022-09-12-11-53-45.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC9\csv\CSVScenario-CP3_Session-NYC9_2022-09-13-11-50-48.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\Pilot Study Data\Pilot 5 - Ithaca\csv\CSVScenario-CP3_Session-Pilot5_2022-04-20-16-36-51.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\Pilot Study Data\Pilot 6\csv\CSVScenario-CP3_Session-Unnamed_20220426T151536_2022-04-26-15-37-59.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\Pilot Study Data\Pilot 7 - Ithaca\csv\CSVScenario-CP3_Session-ir7CornellIthaca_2022-05-05-17-29-30.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\Pilot Study Data\Pilot 8 - Ithaca\csv\CSVScenario-CP3_Session-Pilot8_2022-05-13-13-46-59.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\Pilot Study Data\Pilot 8 - Ithaca\csv\CSVScenario-CP3_Session-Pilot8_2022-05-13-13-49-07.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\Pilot Study Data\Pilot 9 - Ithaca\csv\CSVScenario-CP3_Session-Unnamed_20220519T101722_2022-05-19-10-35-33.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\Pilot Study Data\test-runs\22\csv\CSVScenario-CP3_Session-22_2022-05-18-18-19-19.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\Pilot Study Data\test-runs\5th\csv\CSVScenario-CP3_Session-5th_2022-05-18-12-07-29.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\Pilot Study Data\test-runs\7th\csv\CSVScenario-CP3_Session-7th_2022-05-18-12-35-16.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\Pilot Study Data\test-runs\8th\csv\CSVScenario-CP3_Session-8th_2022-05-18-14-05-41.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\Pilot Study Data\test-runs\fdx\csv\CSVScenario-CP3_Session-fdx_2022-05-17-17-50-03.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\Pilot Study Data\test-runs\hope\csv\CSVScenario-CP3_Session-hope_2022-05-17-15-06-16.csv;False
