Path;Validity
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\ITH9\csv\CSVScenario-CP8_Session-ITH9_2022-12-09-17-29-18.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC1\DataLogs\csv\CSVScenario-CP8_Session-NYC1_2022-07-28-12-16-47.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC10\csv\CSVScenario-CP8_Session-NYC10_2022-09-14-11-49-25.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC11\csv\CSVScenario-CP8_Session-NYC11_2022-09-14-16-21-39.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC12\csv\CSVScenario-CP8_Session-NYC12_2022-09-15-09-39-07.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC13\csv\CSVScenario-CP8_Session-NYC13_2022-09-15-11-18-03.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC14\csv\CSVScenario-CP8_Session-NYC14B_2022-09-15-15-38-30.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC15\csv\CSVScenario-CP8_Session-NYC15_2022-09-16-10-04-51.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC16\csv\CSVScenario-CP8_Session-NYC16_2022-09-16-15-43-19.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC17\csv\CSVScenario-CP8_Session-NYC17_2022-09-16-17-31-19.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC18\csv\CSVScenario-CP8_Session-NYC18_2022-09-19-11-44-44.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC19\csv\CSVScenario-CP8_Session-NYC19_2022-09-19-13-28-12.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC20\csv\CSVScenario-CP8_Session-NYC20_2022-09-19-15-07-39.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC21\csv\CSVScenario-CP8_Session-NYC21_2022-09-19-17-02-35.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC22\csv\CSVScenario-CP8_Session-NYC22_2022-09-21-12-53-40.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC23\csv\CSVScenario-CP8_Session-NYC23_2022-09-21-14-24-56.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC24\csv\CSVScenario-CP8_Session-NYC24_2022-10-06-11-27-52.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC25\csv\CSVScenario-CP8_Session-NYC25_2022-10-07-10-47-04.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC26\csv\CSVScenario-CP8_Session-NYC26_2022-10-07-16-10-50.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC27\csv\CSVScenario-CP8_Session-NYC27_2022-10-25-16-31-20.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC28\csv\CSVScenario-CP8_Session-NYC28_2022-10-28-10-08-45.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC29\csv\CSVScenario-CP8_Session-NYC29_2022-11-09-11-35-42.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC29\csv\CSVScenario-CP8_Session-NYC29_2022-11-11-11-11-23.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC3\csv\CSVScenario-CP8_Session-NYC3_2022-08-09-16-10-41.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC30b\csv\CSVScenario-CP8_Session-NYC30b_2022-11-17-10-38-13.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC32\csv\CSVScenario-CP8_Session-NYC32_2022-11-17-15-03-57.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC33\csv\CSVScenario-CP8_Session-NYC33_2022-11-17-16-59-14.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC34\csv\CSVScenario-CP8_Session-NYC34_2022-11-21-09-55-31.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC35\csv\CSVScenario-CP8_Session-NYC35_2022-11-21-15-18-00.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC36\csv\CSVScenario-CP8_Session-NYC36_2022-11-21-16-44-37.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC36\csv\CSVScenario-CP8_Session-NYC36_2022-11-21-16-45-12.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC37\csv\CSVScenario-CP8_Session-NYC37_2022-11-23-15-40-24.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC38\csv\CSVScenario-CP8_Session-NYC38_2022-11-23-17-08-07.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC39\csv\CSVScenario-CP8_Session-NYC39_2022-11-25-10-08-28.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC40\csv\CSVScenario-CP8_Session-NYC40_2022-11-29-15-54-54.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC41\csv\CSVScenario-CP8_Session-NYC41_2022-12-02-11-12-49.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC42\csv\CSVScenario-CP8_Session-NYC42_2022-12-02-16-12-27.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC5\csv\CSVScenario-CP8_Session-NYC5_2022-08-16-11-53-54.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC6\csv\CSVScenario-CP8_Session-nyc6parent_2022-09-09-19-59-55.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC7\csv\CSVScenario-CP8_Session-NYC7_2022-09-12-10-26-02.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC8\csv\CSVScenario-CP8_Session-NYC8_2022-09-12-11-48-01.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\NYC9\csv\CSVScenario-CP8_Session-NYC9_2022-09-13-11-33-31.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\Pilot Study Data\Pilot 5 - Ithaca\csv\CSVScenario-CP8_Session-Pilot5_2022-04-20-16-37-44.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\Pilot Study Data\Pilot 6\csv\CSVScenario-CP8_Session-Unnamed_20220426T151536_2022-04-26-16-10-36.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\Pilot Study Data\Pilot 7 - Ithaca\csv\CSVScenario-CP8_Session-ir7CornellIthaca_2022-05-05-17-11-20.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\Pilot Study Data\Pilot 9 - Ithaca\csv\CSVScenario-CP8_Session-Unnamed_20220519T101722_2022-05-19-10-27-42.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\Pilot Study Data\test-runs\44\csv\CSVScenario-CP8_Session-44_2022-05-18-18-29-54.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\Pilot Study Data\test-runs\7th\csv\CSVScenario-CP8_Session-7th_2022-05-18-12-42-33.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\Pilot Study Data\test-runs\8th\csv\CSVScenario-CP8_Session-8th_2022-05-18-14-09-40.csv;True
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\Pilot Study Data\test-runs\fsadfs\csv\CSVScenario-CP8_Session-fsadfs_2022-05-17-17-55-49.csv;False
C:\Users\farla\OneDrive\Documents\GitHub\CrossCulturalDataAnalysis\CleanedData\Pilot Study Data\test-runs\hope\csv\CSVScenario-CP8_Session-hope_2022-05-17-15-08-15.csv;False
