Path;Validity
Data\CrossCultureResearchRawData\ISR34\Simulator outputs\csv\CSVScenario-CP1_Session-ISR34_2022-07-31-09-47-32.csv;False
Data\CrossCultureResearchRawData\ISR34\Simulator outputs\csv\CSVScenario-CP1_Session-ISR34_2022-07-31-10-21-54.csv;True
Data\CrossCultureResearchRawData\ISR35\Simulator outputs\csv\CSVScenario-CP1_Session-ISR35_2022-07-31-12-29-33.csv;True
Data\CrossCultureResearchRawData\ISR36\Simulator outputs\csv\CSVScenario-CP1_Session-ISR36_2022-08-10-10-13-53.csv;True
Data\CrossCultureResearchRawData\ISR37\Simulator outputs\csv\CSVScenario-CP1_Session-ISR37_2022-08-10-12-15-25.csv;True
Data\CrossCultureResearchRawData\ISR38\Simulator outputs\csv\CSVScenario-CP1_Session-ISR38_2022-08-14-10-11-35.csv;True
Data\CrossCultureResearchRawData\ISR39\Simulator outputs\csv\CSVScenario-CP1_Session-ISR39_2022-08-14-12-14-47.csv;True
Data\CrossCultureResearchRawData\ISR41\Simulator outputs\csv\CSVScenario-CP1_Session-ISR41_2022-08-21-11-32-28.csv;True
Data\CrossCultureResearchRawData\ISR42\Simulator outputs\csv\CSVScenario-CP1_Session-ISR42_2022-08-21-13-06-13.csv;True
Data\CrossCultureResearchRawData\ITH1\csv\CSVScenario-CP1_Session-ITH1_2022-11-04-15-13-28.csv;True
Data\CrossCultureResearchRawData\ITH10\csv\CSVScenario-CP1_Session-ITH10_2023-02-03-16-21-32.csv;True
Data\CrossCultureResearchRawData\ITH11\csv\CSVScenario-CP1_Session-ITH11_2023-04-11-10-19-46.csv;True
Data\CrossCultureResearchRawData\ITH2\csv\CSVScenario-CP1_Session-ITH2_2022-11-09-12-26-13.csv;True
Data\CrossCultureResearchRawData\ITH3\csv\CSVScenario-CP1_Session-ITH3_2022-11-09-17-34-32.csv;True
Data\CrossCultureResearchRawData\ITH4\csv\CSVScenario-CP1_Session-ITH4_2022-11-09-18-35-14.csv;True
Data\CrossCultureResearchRawData\ITH5\csv\CSVScenario-CP1_Session-ITH5_2022-11-11-12-46-24.csv;True
Data\CrossCultureResearchRawData\ITH6\csv\CSVScenario-CP1_Session-ITH6_2022-11-11-16-03-41.csv;True
Data\CrossCultureResearchRawData\ITH7\csv\CSVScenario-CP1_Session-ITH7_2022-11-11-17-54-12.csv;True
Data\CrossCultureResearchRawData\ITH8\csv\CSVScenario-CP1_Session-ITH8_2022-11-18-16-35-09.csv;True
Data\CrossCultureResearchRawData\ITH9\csv\CSVScenario-CP1_Session-ITH9_2022-12-09-17-35-26.csv;False
Data\CrossCultureResearchRawData\NYC1\DataLogs\csv\CSVScenario-CP1_Session-NYC1_2022-07-28-12-13-13.csv;False
Data\CrossCultureResearchRawData\NYC10\csv\CSVScenario-CP1_Session-NYC10_2022-09-14-11-57-16.csv;True
Data\CrossCultureResearchRawData\NYC11\csv\CSVScenario-CP1_Session-NYC11_2022-09-14-16-26-15.csv;True
Data\CrossCultureResearchRawData\NYC12\csv\CSVScenario-CP1_Session-NYC12_2022-09-15-09-44-53.csv;True
Data\CrossCultureResearchRawData\NYC13\csv\CSVScenario-CP1_Session-NYC13_2022-09-15-11-13-58.csv;True
Data\CrossCultureResearchRawData\NYC14\csv\CSVScenario-CP1_Session-NYC14B_2022-09-15-15-29-12.csv;True
Data\CrossCultureResearchRawData\NYC15\csv\CSVScenario-CP1_Session-NYC15_2022-09-16-09-57-43.csv;True
Data\CrossCultureResearchRawData\NYC16\csv\CSVScenario-CP1_Session-NYC16_2022-09-16-15-37-55.csv;True
Data\CrossCultureResearchRawData\NYC17\csv\CSVScenario-CP1_Session-NYC17_2022-09-16-17-28-03.csv;True
Data\CrossCultureResearchRawData\NYC18\csv\CSVScenario-CP1_Session-NYC18_2022-09-19-11-41-57.csv;True
Data\CrossCultureResearchRawData\NYC19\csv\CSVScenario-CP1_Session-NYC19_2022-09-19-13-40-44.csv;True
Data\CrossCultureResearchRawData\NYC2\csv\CSVScenario-CP1_Session-NYC2_2022-08-09-14-52-30.csv;True
Data\CrossCultureResearchRawData\NYC20\csv\CSVScenario-CP1_Session-NYC20_2022-09-19-15-12-43.csv;True
Data\CrossCultureResearchRawData\NYC21\csv\CSVScenario-CP1_Session-NYC21_2022-09-19-17-11-48.csv;True
Data\CrossCultureResearchRawData\NYC22\csv\CSVScenario-CP1_Session-NYC22_2022-09-21-13-05-18.csv;False
Data\CrossCultureResearchRawData\NYC23\csv\CSVScenario-CP1_Session-NYC23_2022-09-21-14-29-05.csv;True
Data\CrossCultureResearchRawData\NYC24\csv\CSVScenario-CP1_Session-NYC24_2022-10-06-11-32-02.csv;True
Data\CrossCultureResearchRawData\NYC25\csv\CSVScenario-CP1_Session-NYC25_2022-10-07-10-41-01.csv;False
Data\CrossCultureResearchRawData\NYC25\csv\CSVScenario-CP1_Session-NYC25_2022-10-07-10-42-23.csv;True
Data\CrossCultureResearchRawData\NYC26\csv\CSVScenario-CP1_Session-NYC26_2022-10-07-15-58-15.csv;True
Data\CrossCultureResearchRawData\NYC27\csv\CSVScenario-CP1_Session-NYC27_2022-10-25-16-25-54.csv;False
Data\CrossCultureResearchRawData\NYC28\csv\CSVScenario-CP1_Session-NYC28_2022-10-28-10-02-58.csv;True
Data\CrossCultureResearchRawData\NYC29\csv\CSVScenario-CP1_Session-NYC29_2022-11-09-11-33-35.csv;True
Data\CrossCultureResearchRawData\NYC29\csv\CSVScenario-CP1_Session-NYC29_2022-11-11-11-09-21.csv;True
Data\CrossCultureResearchRawData\NYC3\csv\CSVScenario-CP1_Session-NYC3_2022-08-09-16-04-38.csv;False
Data\CrossCultureResearchRawData\NYC30b\csv\CSVScenario-CP1_Session-NYC30b_2022-11-17-10-33-18.csv;True
Data\CrossCultureResearchRawData\NYC32\csv\CSVScenario-CP1_Session-NYC32_2022-11-17-15-07-07.csv;True
Data\CrossCultureResearchRawData\NYC33\csv\CSVScenario-CP1_Session-NYC33_2022-11-17-17-07-21.csv;False
Data\CrossCultureResearchRawData\NYC34\csv\CSVScenario-CP1_Session-NYC34_2022-11-21-09-18-51.csv;False
Data\CrossCultureResearchRawData\NYC34\csv\CSVScenario-CP1_Session-NYC34_2022-11-21-09-20-20.csv;False
Data\CrossCultureResearchRawData\NYC34\csv\CSVScenario-CP1_Session-NYC34_2022-11-21-09-21-18.csv;False
Data\CrossCultureResearchRawData\NYC34\csv\CSVScenario-CP1_Session-NYC34_2022-11-21-10-06-04.csv;True
Data\CrossCultureResearchRawData\NYC35\csv\CSVScenario-CP1_Session-NYC35_2022-11-21-15-22-10.csv;False
Data\CrossCultureResearchRawData\NYC36\csv\CSVScenario-CP1_Session-NYC36_2022-11-21-16-50-56.csv;False
Data\CrossCultureResearchRawData\NYC37\csv\CSVScenario-CP1_Session-NYC37_2022-11-23-15-24-27.csv;True
Data\CrossCultureResearchRawData\NYC38\csv\CSVScenario-CP1_Session-NYC38_2022-11-23-17-01-10.csv;True
Data\CrossCultureResearchRawData\NYC39\csv\CSVScenario-CP1_Session-NYC39_2022-11-25-10-02-04.csv;False
Data\CrossCultureResearchRawData\NYC4\csv\CSVScenario-CP1_Session-NYC4_2022-08-12-14-09-37.csv;True
Data\CrossCultureResearchRawData\NYC40\csv\CSVScenario-CP1_Session-NYC40_2022-11-29-15-51-27.csv;True
Data\CrossCultureResearchRawData\NYC41\csv\CSVScenario-CP1_Session-NYC41_2022-11-30-09-28-07.csv;False
Data\CrossCultureResearchRawData\NYC41\csv\CSVScenario-CP1_Session-NYC41_2022-12-02-11-04-52.csv;True
Data\CrossCultureResearchRawData\NYC41\csv\CSVScenario-CP1_Session-NYC41_2022-12-02-11-09-47.csv;False
Data\CrossCultureResearchRawData\NYC42\csv\CSVScenario-CP1_Session-NYC42_2022-12-02-16-14-47.csv;False
Data\CrossCultureResearchRawData\NYC5\csv\CSVScenario-CP1_Session-NYC5_2022-08-16-11-50-56.csv;False
Data\CrossCultureResearchRawData\NYC6\csv\CSVScenario-CP1_Session-nyc6parent_2022-09-09-19-56-04.csv;True
Data\CrossCultureResearchRawData\NYC7\csv\CSVScenario-CP1_Session-NYC7_2022-09-12-10-30-17.csv;True
Data\CrossCultureResearchRawData\NYC8\csv\CSVScenario-CP1_Session-NYC8_2022-09-12-11-50-59.csv;True
Data\CrossCultureResearchRawData\NYC9\csv\CSVScenario-CP1_Session-NYC9_2022-09-13-09-35-43.csv;False
Data\CrossCultureResearchRawData\NYC9\csv\CSVScenario-CP1_Session-NYC9_2022-09-13-11-40-51.csv;False
Data\CrossCultureResearchRawData\Pilot Study Data\Pilot 5 - Ithaca\csv\CSVScenario-CP1_Session-Pilot5_2022-04-20-16-51-04.csv;True
Data\CrossCultureResearchRawData\Pilot Study Data\Pilot 6\csv\CSVScenario-CP1_Session-Unnamed_20220426T151536_2022-04-26-15-31-00.csv;True
Data\CrossCultureResearchRawData\Pilot Study Data\Pilot 7 - Ithaca\csv\CSVScenario-CP1_Session-ir7CornellIthaca_2022-05-05-17-37-40.csv;True
Data\CrossCultureResearchRawData\Pilot Study Data\Pilot 8 - Ithaca\csv\CSVScenario-CP1_Session-Pilot8_2022-05-13-13-41-26.csv;False
Data\CrossCultureResearchRawData\Pilot Study Data\Pilot 8 - Ithaca\csv\CSVScenario-CP1_Session-Pilot8_2022-05-13-13-42-31.csv;False
Data\CrossCultureResearchRawData\Pilot Study Data\Pilot 9 - Ithaca\csv\CSVScenario-CP1_Session-Unnamed_20220519T101722_2022-05-19-10-48-10.csv;True
Data\CrossCultureResearchRawData\Pilot Study Data\test-runs\22\csv\CSVScenario-CP1_Session-22_2022-05-18-18-17-25.csv;True
Data\CrossCultureResearchRawData\Pilot Study Data\test-runs\33\csv\CSVScenario-CP1_Session-33_2022-05-15-18-20-31.csv;False
Data\CrossCultureResearchRawData\Pilot Study Data\test-runs\33\csv\CSVScenario-CP1_Session-33_2022-05-15-18-25-56.csv;False
Data\CrossCultureResearchRawData\Pilot Study Data\test-runs\33\csv\CSVScenario-CP1_Session-33_2022-05-18-18-42-22.csv;False
Data\CrossCultureResearchRawData\Pilot Study Data\test-runs\4th\csv\CSVScenario-CP1_Session-4th_2022-05-18-12-01-26.csv;False
Data\CrossCultureResearchRawData\Pilot Study Data\test-runs\5th\csv\CSVScenario-CP1_Session-5th_2022-05-18-12-04-59.csv;False
Data\CrossCultureResearchRawData\Pilot Study Data\test-runs\7th\csv\CSVScenario-CP1_Session-7th_2022-05-18-12-32-56.csv;True
Data\CrossCultureResearchRawData\Pilot Study Data\test-runs\8th\csv\CSVScenario-CP1_Session-8th_2022-05-18-14-01-54.csv;False
Data\CrossCultureResearchRawData\Pilot Study Data\test-runs\8th\csv\CSVScenario-CP1_Session-8th_2022-05-18-14-03-33.csv;True
Data\CrossCultureResearchRawData\Pilot Study Data\test-runs\fdx\csv\CSVScenario-CP1_Session-fdx_2022-05-17-17-48-55.csv;False
Data\CrossCultureResearchRawData\Pilot Study Data\test-runs\help\csv\CSVScenario-CP1_Session-help_2022-05-17-17-39-13.csv;False
Data\CrossCultureResearchRawData\Pilot Study Data\test-runs\hope\csv\CSVScenario-CP1_Session-hope_2022-05-17-15-05-14.csv;False
